,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj.946fca84b1d53bed,0.17638367309277322,0.12894713621038545,-0.08178669779881709,0.09148256679621514,0.17790063895214203,0.26345245686318125,0.4229636771708786,0.003961419365590903
v_subj.9d781c40d36055b2,0.4551800539312866,0.1542760373272734,0.14284837258518962,0.3597500644625322,0.45650660006195043,0.5629563363023842,0.753005343157612,0.004554099099179871
v_subj.9e5ca4f7d45dda1b,-0.3609521300848762,0.11806559587539171,-0.5884354606114177,-0.44230773192154466,-0.36033206037521603,-0.2782452631061349,-0.12991267068465207,0.00401207999263909
v_subj.a7ef69324e55dcf3,0.7331133529546928,0.13056247995548573,0.4742554539900598,0.6444814659294847,0.7347002101294166,0.8212953886726891,0.9825844845355316,0.004046808968904623
v_subj.ab652d1792ba579f,0.8124303556254321,0.1578709008256367,0.5032584996492969,0.7080708807038554,0.8117003012620572,0.9212763667446293,1.115147699269965,0.0051689047300584575
v_subj.ab7c01f6e1ec753a,-0.14189409380964815,0.13327764524454483,-0.40908565454496837,-0.23339275480570787,-0.14048684944392853,-0.047411130513312694,0.11158261922516566,0.003802739734980916
v_subj.adb5486de57c1af0,0.5966707102655098,0.12128493815975887,0.36228302526848005,0.5155838074626918,0.5969468893287755,0.6771889900495327,0.8338799564266319,0.0036704130128045196
v_subj.ae4cf4947761ad3f,0.3241156149537247,0.10363767173420557,0.11929360650396725,0.25440470627395795,0.3255550540722013,0.39147495845558417,0.5225683851049334,0.0030143386580949475
v_subj.af8390dd2a780433,-0.021790950558094182,0.1315338346929049,-0.29185766278523484,-0.10656498756156715,-0.01867424823995073,0.06420590264566728,0.23240602273847533,0.0039149096533147975
v_subj.bc688588712e0329,-0.3016343923712536,0.11026608038340989,-0.5062936946000347,-0.37709717995312386,-0.3030423332442766,-0.22710184274127776,-0.08543542985165298,0.0034604515160859494
v_subj.bd2adbff911d558e,0.5800971981784842,0.11257150456796082,0.3547514984842515,0.5058254024357598,0.5823697760678213,0.656480164790097,0.7856644362944385,0.0029768021591251637
v_subj.c00c5c68db223d0f,0.11665759603617695,0.1345144364658298,-0.14242959977899095,0.02721317186934591,0.11732812731957654,0.21029244892707555,0.3823256671351867,0.003973743644102496
v_subj.c79644ab153c0a48,0.2928931726448401,0.14305825797967117,0.014663346483236417,0.19235690554493673,0.2930287122438828,0.3916220546566629,0.574600585560034,0.004366510694981203
v_subj.ce134a9a9b3122a0,0.5285856315008269,0.14084068636493088,0.23473715182716676,0.43623243126851097,0.5320375377490782,0.6235817013716789,0.8031383931644978,0.004484685666858108
v_subj.d335e83ad7f741bf,0.41950222371304025,0.14614224347446267,0.13789299112343628,0.3197570033573896,0.41826295968613936,0.5176453138684243,0.7054995414461044,0.00436893191153854
v_subj.d794e2c3b9ab247f,-0.08675519670257359,0.14773311255808588,-0.37145072923170264,-0.19185030791118718,-0.08963478067300018,0.017626705964861378,0.2036911949810578,0.004356688666515381
v_subj.e0da73d8b215a4e9,-0.26703386311458627,0.1398593966794997,-0.5369432574959554,-0.36248136045859936,-0.2691975819175222,-0.1738609664753396,0.021909129188723453,0.004315445659806686
v_subj.e46f1f873f43128b,-0.024553200450814917,0.13988244939816588,-0.3069086649814996,-0.11567304271290796,-0.02662393367563015,0.06911316459324335,0.2524639540884436,0.004083047463347234
v_subj.ec9403432374ee06,-0.053165650452331174,0.1260595256193803,-0.30586283098517497,-0.13339607482009574,-0.05451144148715115,0.031539137775680515,0.18807553176896752,0.0037146928220290975
v_subj.ed3ee15cd6ecee51,-0.21084370428038848,0.13657887738480676,-0.4686931486005297,-0.30777794026551364,-0.21413832621210166,-0.11504329003622221,0.05030183683688372,0.004488410951418843
v_subj.efbc4b723940e000,-0.33979530723763435,0.1254730917435659,-0.590072705873681,-0.4237021461880437,-0.337366715926799,-0.2555385415574417,-0.09623935878429912,0.004493259317999016
